10,9,2,45,4,5,3,11,"2,473","2,473","1,226","9,779","8,958",8,5,15,2,0.147058824,0.195652174,0.166666667,0.105633803,0.003448276,0.1,0.0125,0.036666667,0.038460342,0.05580881,0.039553491,0.161369637,0.148803987,0.034482759,0.238095238,0.017584994
14,12,2,290,"1,160",16,10,73,"2,413","2,572","11,212","39,355","33,722",0,5,50,3,0.205882353,0.260869565,0.166666667,0.680751174,1,0.32,0.041666667,0.243333333,0.037527216,0.058042968,0.361724093,0.649422442,0.560166113,0,0.238095238,0.058616647
16,8,3,15,4,5,4,5,"2,149","2,149","2,169","4,000","3,500",10,5,8,2,0.235294118,0.173913043,0.25,0.035211268,0.003448276,0.1,0.016666667,0.016666667,0.033421462,0.048497021,0.069976771,0.066006601,0.058139535,0.043103448,0.238095238,0.009378664
21,13,2,130,14,50,18,10,"2,080","2,113","3,587","3,000","1,200",0,5,14,3,0.308823529,0.282608696,0.166666667,0.305164319,0.012068966,1,0.075,0.033333333,0.032348367,0.0476846,0.11572461,0.04950495,0.019933555,0,0.238095238,0.016412661
27,21,2,120,120,12,40,20,"5,029","5,029","1,469","20,000","16,400",0,3,20,3,0.397058824,0.456521739,0.166666667,0.281690141,0.103448276,0.24,0.166666667,0.066666667,0.078211509,0.113490702,0.047393212,0.330033003,0.272425249,0,0.142857143,0.023446659
4,1,2,16,10,2,6,10,310,310,500,"4,000","4,000",10,0,15,2,0.058823529,0.02173913,0.166666667,0.037558685,0.00862069,0.04,0.025,0.033333333,0.004821151,0.006995848,0.016131114,0.066006601,0.066445183,0.043103448,0,0.017584994
5,5,2,30,20,12,12,10,448,448,120,"4,600","4,600",10,3,12,0,0.073529412,0.108695652,0.166666667,0.070422535,0.017241379,0.24,0.05,0.033333333,0.006967341,0.010110128,0.003871467,0.075907591,0.07641196,0.043103448,0.142857143,0.014067995
6,6,2,165,120,6,35,13,"3,349","2,830","2,349","1,930","1,632",5,10,18,3,0.088235294,0.130434783,0.166666667,0.387323944,0.103448276,0.12,0.145833333,0.043333333,0.052083981,0.063865319,0.075783972,0.031848185,0.027109635,0.021551724,0.476190476,0.021101993
7,7,8,60,24,12,21,22,"3,496","3,496","1,040","4,944","4,744",0,4,80,3,0.102941176,0.152173913,0.666666667,0.14084507,0.020689655,0.24,0.0875,0.073333333,0.05437014,0.078895107,0.033552716,0.081584158,0.078803987,0,0.19047619,0.093786635
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,24,9,280,48,24,20,50,"9,096","9,096","3,331","7,529","6,529",1,4,75,3,0.397058824,0.52173913,0.75,0.657276995,0.04137931,0.48,0.083333333,0.166666667,0.141461897,0.20527171,0.107465479,0.124240924,0.10845515,0.004310345,0.19047619,0.087924971
7,7,2,28,13,13,16,16,"1,132","1,108","1,016","2,700","2,600",1,17,124,3,0.102941176,0.152173913,0.166666667,0.0657277,0.011206897,0.26,0.066666667,0.053333333,0.017604977,0.025004513,0.032778423,0.044554455,0.043189369,0.004310345,0.80952381,0.145369285
12,12,11,65,0,15,0,15,"4,225","4,225","3,194","6,000","5,000",2,1,18,3,0.176470588,0.260869565,0.916666667,0.15258216,0,0.3,0,0.05,0.065707621,0.095346633,0.103045554,0.099009901,0.083056478,0.00862069,0.047619048,0.021101993
14,14,3,120,33,10,12,25,"3,613","3,613","1,393","5,639","5,639",5,6,20,3,0.205882353,0.304347826,0.25,0.281690141,0.028448276,0.2,0.05,0.083333333,0.056189736,0.081535476,0.044941283,0.093052805,0.093671096,0.021551724,0.285714286,0.023446659
13,13,10,326,12,8,40,50,"64,300","4,000",323,"20,000","18,200",0,5,100,2,0.191176471,0.282608696,0.833333333,0.765258216,0.010344828,0.16,0.166666667,0.166666667,1,0.090269002,0.010420699,0.330033003,0.302325581,0,0.238095238,0.117233294
26,18,0,70,26,27,20,0,"12,676","12,676","3,416","3,000","2,800",2,5,5,3,0.382352941,0.391304348,0,0.164319249,0.022413793,0.54,0.083333333,0,0.197138414,0.286062466,0.110207769,0.04950495,0.046511628,0.00862069,0.238095238,0.005861665
6,6,2,220,300,30,21,6,570,570,100,"5,200","3,449",10,4,0,3,0.088235294,0.130434783,0.166666667,0.516431925,0.25862069,0.6,0.0875,0.02,0.008864697,0.012863333,0.003226223,0.085808581,0.057292359,0.043103448,0.19047619,0
28,18,6,360,12,16,18,30,"8,871","9,179","10,605","13,000","13,000",23,11,332,3,0.411764706,0.391304348,0.5,0.845070423,0.010344828,0.32,0.075,0.1,0.137962675,0.207144791,0.342140921,0.214521452,0.215946844,0.099137931,0.523809524,0.389214537
12,4,5,97,14,50,63,11,"5,500","7,699",676,"8,000","7,900",0,0,0,3,0.176470588,0.086956522,0.416666667,0.227699531,0.012068966,1,0.2625,0.036666667,0.085536547,0.173745261,0.021809266,0.132013201,0.131229236,0,0,0
14,14,8,426,45,10,5,0,"4,067","4,067","3,648","7,600","7,600",0,0,0,1,0.205882353,0.304347826,0.666666667,1,0.038793103,0.2,0.020833333,0,0.063250389,0.091781007,0.117692605,0.125412541,0.126245847,0,0,0
68,46,4,330,300,20,8,40,"10,925","10,803","3,375","10,000","7,800",1,8,15,3,1,1,0.333333333,0.774647887,0.25862069,0.4,0.033333333,0.133333333,0.169906687,0.243794006,0.108885017,0.165016502,0.129568106,0.004310345,0.380952381,0.017584994
66,37,1,300,228,2,240,61,"19,379","18,923","10,823","7,600","5,000",2,1,100,3,0.970588235,0.804347826,0.083333333,0.704225352,0.196551724,0.04,1,0.203333333,0.301384137,0.427040079,0.349174087,0.125412541,0.083056478,0.00862069,0.047619048,0.117233294
22,19,8,312,150,10,85,55,"10,702","10,702","6,222","6,726","5,719",1,1,853,3,0.323529412,0.413043478,0.666666667,0.732394366,0.129310345,0.2,0.354166667,0.183333333,0.166438569,0.241514714,0.200735579,0.110990099,0.095,0.004310345,0.047619048,1
21,15,2,150,110,2,30,52,"10,087","10,087","6,408","4,846","4,846",1,1,98,3,0.308823529,0.326086957,0.166666667,0.352112676,0.094827586,0.04,0.125,0.173333333,0.156874028,0.227635855,0.206736353,0.079966997,0.080498339,0.004310345,0.047619048,0.114888628
12,10,0,33,12,10,154,15,"3,694","3,692","1,557","2,600","1,200",1,5,100,0,0.176470588,0.217391304,0,0.077464789,0.010344828,0.2,0.641666667,0.05,0.057449456,0.083318288,0.050232288,0.04290429,0.019933555,0.004310345,0.238095238,0.117233294
10,4,2,62,10,3,7,9,"2,423","2,423","1,702","1,296",760,5,5,5,1,0.147058824,0.086956522,0.166666667,0.145539906,0.00862069,0.06,0.029166667,0.03,0.037682737,0.054680448,0.054910311,0.021386139,0.012624585,0.021551724,0.238095238,0.005861665
19,18,4,72,180,10,6,35,"5,276","5,276","3,471","19,830","19,830",0,5,8,3,0.279411765,0.391304348,0.333333333,0.169014085,0.155172414,0.2,0.025,0.116666667,0.082052877,0.119064813,0.111982191,0.327227723,0.329401993,0,0.238095238,0.009378664
29,23,5,230,175,40,160,60,"15,221","15,221","5,454","19,530","19,530",0,0,38,2,0.426470588,0.5,0.416666667,0.539906103,0.150862069,0.8,0.666666667,0.2,0.236718507,0.343496118,0.175958188,0.322277228,0.324418605,0,0,0.044548652
18,18,5,300,36,50,16,20,"6,225","6,225","2,094","4,400","4,400",12,5,85,2,0.264705882,0.391304348,0.416666667,0.704225352,0.031034483,1,0.066666667,0.066666667,0.09681182,0.140481134,0.067557104,0.072607261,0.073089701,0.051724138,0.238095238,0.0996483
17,15,2,150,50,33,3,15,"5,955","5,955","1,842","1,350","1,000",5,5,30,3,0.25,0.326086957,0.166666667,0.352112676,0.043103448,0.66,0.0125,0.05,0.092612753,0.134387976,0.059427023,0.022277228,0.016611296,0.021551724,0.238095238,0.035169988
26,24,4,40,160,10,4,50,"6,860","6,860","10,444","10,255","9,255",25,1,20,3,0.382352941,0.52173913,0.333333333,0.093896714,0.137931034,0.2,0.016666667,0.166666667,0.106687403,0.154811338,0.336946703,0.169224422,0.153737542,0.107758621,0.047619048,0.023446659
18,16,2,26,24,12,2,20,"4,200","4,200","1,848","3,860","2,860",0,1,24,3,0.264705882,0.347826087,0.166666667,0.061032864,0.020689655,0.24,0.008333333,0.066666667,0.065318818,0.094782452,0.059620596,0.06369637,0.047508306,0,0.047619048,0.028135991
17,17,0,21,2,10,1,17,"2,454","2,454",270,"2,000","2,000",15,2,30,3,0.25,0.369565217,0,0.049295775,0.001724138,0.2,0.004166667,0.056666667,0.038164852,0.055380032,0.008710801,0.0330033,0.033222591,0.064655172,0.095238095,0.035169988
17,15,5,120,69,10,18,9,"3,559",930,"4,885","17,348",721,100,5,18,3,0.25,0.326086957,0.416666667,0.281690141,0.059482759,0.2,0.075,0.03,0.055349922,0.020987543,0.157600981,0.286270627,0.011976744,0.431034483,0.238095238,0.021101993
26,22,4,220,8,6,5,22,"3,035","3,035","1,022","3,512","3,512",0,4,0,3,0.382352941,0.47826087,0.333333333,0.516431925,0.006896552,0.12,0.020833333,0.073333333,0.047200622,0.068491605,0.032971996,0.057953795,0.05833887,0,0.19047619,0
18,18,0,60,80,8,6,40,"2,051","2,051","30,996","13,244","9,544",0,0,6,3,0.264705882,0.391304348,0,0.14084507,0.068965517,0.16,0.025,0.133333333,0.031897356,0.046285431,1,0.218547855,0.158538206,0,0,0.007033998
15,13,0,78,12,20,13,12,"2,307","2,307","1,466","13,350","12,850",2,5,16,3,0.220588235,0.282608696,0,0.183098592,0.010344828,0.4,0.054166667,0.04,0.035878694,0.052062647,0.047296425,0.22029703,0.21345515,0.00862069,0.238095238,0.018757327
17,15,1,12,10,7,4,10,"2,693","2,693","7,800","3,900","3,900",2,2,36,3,0.25,0.326086957,0.083333333,0.028169014,0.00862069,0.14,0.016666667,0.033333333,0.041881804,0.060773605,0.251645374,0.064356436,0.064784053,0.00862069,0.095238095,0.042203986
20,17,3,150,12,10,8,23,"4,431","4,431","1,856","7,244","3,320",50,0,98,3,0.294117647,0.369565217,0.25,0.352112676,0.010344828,0.2,0.033333333,0.076666667,0.068911353,0.099995487,0.059878694,0.119537954,0.055149502,0.215517241,0,0.114888628
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,20,1,45,6,6,20,9,"6,731","5,074","4,618","3,720","2,500",1,0,2,2,0.294117647,0.434782609,0.083333333,0.105633803,0.005172414,0.12,0.083333333,0.03,0.104681182,0.114506229,0.148986966,0.061386139,0.041528239,0.004310345,0,0.002344666
15,13,4,300,200,12,2,19,"2,651","2,620","1,080","4,000","3,800",26,0,26,0,0.220588235,0.282608696,0.333333333,0.704225352,0.172413793,0.24,0.008333333,0.063333333,0.041228616,0.059126196,0.034843206,0.066006601,0.063122924,0.112068966,0,0.030480657
17,17,4,70,20,10,3,40,"3,218","3,218","1,078","8,000","8,000",10,5,30,1,0.25,0.369565217,0.333333333,0.164319249,0.017241379,0.2,0.0125,0.133333333,0.050046656,0.072621412,0.034778681,0.132013201,0.132890365,0.043103448,0.238095238,0.035169988
7,7,3,51,4,4,1,7,"1,429","1,902",108,"6,500","4,000",3,0,19,3,0.102941176,0.152173913,0.25,0.11971831,0.003448276,0.08,0.004166667,0.023333333,0.02222395,0.04292291,0.003484321,0.107260726,0.066445183,0.012931034,0,0.022274326
8,6,4,75,4,8,2,30,"1,780","2,050",712,"6,628","6,628",20,4,45,3,0.117647059,0.130434783,0.333333333,0.176056338,0.003448276,0.16,0.008333333,0.1,0.027682737,0.046262863,0.022970706,0.109372937,0.110099668,0.086206897,0.19047619,0.052754982
8,8,1,32,24,4,4,13,"2,680","2,397","1,088","1,174",840,12,1,12,1,0.117647059,0.173913043,0.083333333,0.075117371,0.020689655,0.08,0.016666667,0.043333333,0.041679627,0.054093699,0.035101303,0.019372937,0.013953488,0.051724138,0.047619048,0.014067995
10,6,1,68,10,10,4,10,"1,450","1,740","1,303","6,000","6,000",8,3,18,0,0.147058824,0.130434783,0.083333333,0.159624413,0.00862069,0.2,0.016666667,0.033333333,0.022550544,0.039267016,0.042037682,0.099009901,0.099667774,0.034482759,0.142857143,0.021101993
12,7,5,55,17,12,18,45,"3,273","3,273","3,938","7,320","4,000",1,4,4,3,0.176470588,0.152173913,0.416666667,0.129107981,0.014655172,0.24,0.075,0.15,0.050902022,0.073862611,0.127048651,0.120792079,0.066445183,0.004310345,0.19047619,0.004689332
12,12,2,12,9,8,1,10,"1,300","1,300","2,460","2,100","1,510",1,0,18,2,0.176470588,0.260869565,0.166666667,0.028169014,0.007758621,0.16,0.004166667,0.033333333,0.020217729,0.029337426,0.079365079,0.034653465,0.025083056,0.004310345,0,0.021101993
12,12,2,53,28,4,4,8,"2,454","2,454",862,"13,000","8,000",5,0,6,2,0.176470588,0.260869565,0.166666667,0.124413146,0.024137931,0.08,0.016666667,0.026666667,0.038164852,0.055380032,0.02781004,0.214521452,0.132890365,0.021551724,0,0.007033998
16,15,2,26,25,5,6,10,"3,065","2,399","1,314","5,000","4,500",0,5,5,3,0.235294118,0.326086957,0.166666667,0.061032864,0.021551724,0.1,0.025,0.033333333,0.047667185,0.054138834,0.042392567,0.082508251,0.074750831,0,0.238095238,0.005861665
15,13,2,97,20,13,5,11,"2,404","2,404","3,890","22,663","21,320",5,5,6,3,0.220588235,0.282608696,0.166666667,0.227699531,0.017241379,0.26,0.020833333,0.036666667,0.037387247,0.05425167,0.125500065,0.373976898,0.354152824,0.021551724,0.238095238,0.007033998
19,19,5,36,12,18,5,26,"4,295","4,609","3,280","9,800","9,620",3,5,14,3,0.279411765,0.413043478,0.416666667,0.084507042,0.010344828,0.36,0.020833333,0.086666667,0.066796267,0.104012457,0.105820106,0.161716172,0.159800664,0.012931034,0.238095238,0.016412661
16,16,5,28,6,7,1,66,"4,390","4,520","1,975","21,060","13,660",4,5,8,3,0.235294118,0.347826087,0.416666667,0.0657277,0.005172414,0.14,0.004166667,0.22,0.068273717,0.102003972,0.063717899,0.347524752,0.226910299,0.017241379,0.238095238,0.009378664
18,16,1,18,16,16,3,0,"5,095","4,865","9,960","5,300","4,700",0,5,18,3,0.264705882,0.347826087,0.083333333,0.042253521,0.013793103,0.32,0.0125,0,0.079237947,0.109789673,0.321331785,0.087458746,0.07807309,0,0.238095238,0.021101993
7,6,5,55,128,22,30,15,"2,264","2,264",100,"2,762","2,218",1,5,99,2,0.102941176,0.130434783,0.416666667,0.129107981,0.110344828,0.44,0.125,0.05,0.035209953,0.051092255,0.003226223,0.045577558,0.036843854,0.004310345,0.238095238,0.116060961
20,17,5,120,120,20,16,23,"5,994","5,994","6,990","4,660","4,500",100,3,100,3,0.294117647,0.369565217,0.416666667,0.281690141,0.103448276,0.4,0.066666667,0.076666667,0.093219285,0.135268099,0.225512969,0.07689769,0.074750831,0.431034483,0.142857143,0.117233294
16,14,4,15,2,5,1,15,"3,538","3,538","7,330","4,414","3,980",14,1,2,3,0.235294118,0.304347826,0.333333333,0.035211268,0.001724138,0.1,0.004166667,0.05,0.055023328,0.079842932,0.236482127,0.072838284,0.066112957,0.060344828,0.047619048,0.002344666
20,20,5,84,62,12,8,31,"4,090","3,879","1,961","3,524","3,194",25,5,35,0,0.294117647,0.434782609,0.416666667,0.197183099,0.053448276,0.24,0.033333333,0.103333333,0.063608087,0.087538364,0.063266228,0.058151815,0.053056478,0.107758621,0.238095238,0.041031653
12,12,2,45,7,12,1,22,"4,664","5,403","3,320","4,722","3,700",0,4,6,1,0.176470588,0.260869565,0.166666667,0.105633803,0.006034483,0.24,0.004166667,0.073333333,0.072534992,0.121930854,0.107110595,0.077920792,0.061461794,0,0.19047619,0.007033998
16,16,1,68,20,6,5,6,"2,230","2,230","1,526","4,600","3,400",20,4,40,3,0.235294118,0.347826087,0.083333333,0.159624413,0.017241379,0.12,0.020833333,0.02,0.034681182,0.050324968,0.049232159,0.075907591,0.056478405,0.086206897,0.19047619,0.046893318
1,1,1,28,18,8,14,18,150,130,"10,000","2,560","2,560",5,0,1,2,0.014705882,0.02173913,0.083333333,0.0657277,0.015517241,0.16,0.058333333,0.06,0.002332815,0.002933743,0.322622274,0.042244224,0.042524917,0.021551724,0,0.001172333
12,10,2,60,24,15,12,45,"2,000","2,000","7,000","4,220","2,282",7,5,100,2,0.176470588,0.217391304,0.166666667,0.14084507,0.020689655,0.3,0.05,0.15,0.031104199,0.045134501,0.225835592,0.069636964,0.037906977,0.030172414,0.238095238,0.117233294
10,6,2,42,160,3,12,26,"1,131","1,131","2,304","2,045","1,300",45,4,1,3,0.147058824,0.130434783,0.166666667,0.098591549,0.137931034,0.06,0.05,0.086666667,0.017589425,0.02552356,0.074332172,0.033745875,0.021594684,0.193965517,0.19047619,0.001172333
16,13,5,24,4,6,0,10,"3,816","3,816","1,659","2,508","2,508",0,5,90,3,0.235294118,0.282608696,0.416666667,0.056338028,0.003448276,0.12,0,0.033333333,0.059346812,0.086116628,0.053523035,0.041386139,0.04166113,0,0.238095238,0.105509965
24,22,0,34,32,3,20,20,"6,207","6,207",796,"4,506","3,000",32,4,24,3,0.352941176,0.47826087,0,0.079812207,0.027586207,0.06,0.083333333,0.066666667,0.096531882,0.140074923,0.025680733,0.074356436,0.049833887,0.137931034,0.19047619,0.028135991
19,11,0,68,5,4,4,14,"4,627","4,627","3,498","4,500","3,000",1,2,1,3,0.279411765,0.239130435,0,0.159624413,0.004310345,0.08,0.016666667,0.046666667,0.071959565,0.104418668,0.112853271,0.074257426,0.049833887,0.004310345,0.095238095,0.001172333
24,12,2,160,180,8,12,30,"5,121","5,121","4,899","9,596","6,500",15,5,26,1,0.352941176,0.260869565,0.166666667,0.375586854,0.155172414,0.16,0.05,0.1,0.079642302,0.115566889,0.158052652,0.158349835,0.107973422,0.064655172,0.238095238,0.030480657
21,15,4,10,50,7,1,26,"4,823","4,823","1,739","1,570","1,570",10,1,53,3,0.308823529,0.326086957,0.333333333,0.023474178,0.043103448,0.14,0.004166667,0.086666667,0.075007776,0.108841849,0.056104013,0.025907591,0.026079734,0.043103448,0.047619048,0.062133646
9,4,5,85,40,6,3,9,983,983,662,"8,737","6,176",2,2,14,3,0.132352941,0.086956522,0.416666667,0.199530516,0.034482759,0.12,0.0125,0.03,0.015287714,0.022183607,0.021357595,0.144174917,0.102591362,0.00862069,0.095238095,0.016412661
16,16,5,24,58,8,6,50,"4,565","5,609","1,473","7,400","6,800",5,5,17,3,0.235294118,0.347826087,0.416666667,0.056338028,0.05,0.16,0.025,0.166666667,0.070995334,0.126579708,0.047522261,0.122112211,0.112956811,0.021551724,0.238095238,0.01992966
32,31,4,59,32,0,10,0,"11,470","12,091","4,906","10,185","9,800",0,5,0,3,0.470588235,0.673913043,0.333333333,0.138497653,0.027586207,0,0.041666667,0,0.178382582,0.272860625,0.158278488,0.168069307,0.162790698,0,0.238095238,0
17,15,2,52,120,10,2,25,"4,696","4,696","14,003","6,000","4,000",2,2,64,3,0.25,0.326086957,0.166666667,0.122065728,0.103448276,0.2,0.008333333,0.083333333,0.073032659,0.105975808,0.45176797,0.099009901,0.066445183,0.00862069,0.095238095,0.075029308
15,15,0,26,45,10,29,0,"5,904","5,904","29,819","14,800","13,260",0,5,12,3,0.220588235,0.326086957,0,0.061032864,0.038793103,0.2,0.120833333,0,0.091819596,0.133237046,0.962027358,0.244224422,0.220265781,0,0.238095238,0.014067995
10,8,2,180,15,3,5,20,"3,790","3,710","3,497","2,500","2,500",2,0,13,0,0.147058824,0.173913043,0.166666667,0.422535211,0.012931034,0.06,0.020833333,0.066666667,0.058942457,0.083724499,0.112821009,0.041254125,0.041528239,0.00862069,0,0.015240328
11,11,1,110,90,10,10,10,729,729,"2,400","36,246","5,100",2,5,5,1,0.161764706,0.239130435,0.083333333,0.258215962,0.077586207,0.2,0.041666667,0.033333333,0.011337481,0.016451526,0.077429346,0.598118812,0.084717608,0.00862069,0.238095238,0.005861665
9,9,2,24,54,5,8,14,"44,297","44,312","20,050","44,850","42,000",0,0,16,3,0.132352941,0.195652174,0.166666667,0.056338028,0.046551724,0.1,0.033333333,0.046666667,0.688911353,1,0.646857659,0.74009901,0.697674419,0,0,0.018757327
17,17,0,121,64,20,10,20,"3,328","3,328","6,930","5,800","4,100",0,5,28,3,0.25,0.369565217,0,0.284037559,0.055172414,0.4,0.041666667,0.066666667,0.051757387,0.075103809,0.223577236,0.095709571,0.068106312,0,0.238095238,0.032825322
18,6,0,120,15,10,7,14,"1,570","1,572","5,090","60,600","60,200",2,5,45,3,0.264705882,0.130434783,0,0.281690141,0.012931034,0.2,0.029166667,0.046666667,0.024416796,0.035475718,0.164214737,1,1,0.00862069,0.238095238,0.052754982
12,8,0,56,55,14,5,21,"2,550","2,515","1,384","2,630","1,973",0,5,5,3,0.176470588,0.173913043,0,0.131455399,0.047413793,0.28,0.020833333,0.07,0.039657854,0.056756635,0.044650923,0.04339934,0.032774086,0,0.238095238,0.005861665
10,10,4,14,280,7,6,49,"1,923","1,923","3,519","2,062","1,600",48,3,7,2,0.147058824,0.217391304,0.333333333,0.03286385,0.24137931,0.14,0.025,0.163333333,0.029906687,0.043396823,0.113530778,0.034026403,0.026578073,0.206896552,0.142857143,0.008206331
7,7,5,28,24,6,3,8,"2,432","1,543","1,000",700,500,6,5,8,0,0.102941176,0.152173913,0.416666667,0.0657277,0.020689655,0.12,0.0125,0.026666667,0.037822706,0.034821267,0.032262227,0.011551155,0.008305648,0.025862069,0.238095238,0.009378664
8,8,2,121,90,1,2,30,880,880,"1,922","2,500","2,000",10,2,13,0,0.117647059,0.173913043,0.166666667,0.284037559,0.077586207,0.02,0.008333333,0.1,0.013685848,0.01985918,0.062008001,0.041254125,0.033222591,0.043103448,0.095238095,0.015240328
10,10,2,90,30,6,2,0,"2,327","2,944","5,145","3,646",800,1,5,25,0,0.147058824,0.217391304,0.166666667,0.211267606,0.025862069,0.12,0.008333333,0,0.036189736,0.066437985,0.16598916,0.060165017,0.013289037,0.004310345,0.238095238,0.029308324
